Scoring Function,Distance Cutoff,Fold,RMSE,PEARSON
ELEMENTS-GBT,12.0,7,1.4599934275477344,0.7142787077607494
ELEMENTS-GBT,12.0,8,1.416837683760641,0.6832908505177965
ELEMENTS-GBT,12.0,9,1.5368904758358275,0.6933405307244935
ELEMENTS-GBT,12.0,Test,1.374769026173218,0.7950215469274008
ELEMENTS-GBT,12.5,0,1.549563335934775,0.6607063147429256
ELEMENTS-GBT,12.5,1,1.5576463075439286,0.5878122136686715
ELEMENTS-GBT,12.5,2,1.3957633994950436,0.6362229063930731
ELEMENTS-GBT,12.5,3,1.4948551531122978,0.6810630159888357
ELEMENTS-GBT,12.5,4,1.5401806780035885,0.6122829310854616
ELEMENTS-GBT,12.5,5,1.4463908068480895,0.7181299010462698
ELEMENTS-GBT,12.5,6,1.4267078736864054,0.622107532429511
ELEMENTS-GBT,12.5,7,1.4818209242081617,0.7038742765113211
ELEMENTS-GBT,12.5,8,1.4063643956232077,0.6890129358449334
ELEMENTS-GBT,12.5,9,1.5436364615145104,0.6900380200298668
ELEMENTS-GBT,12.5,Test,1.3906666631432154,0.7881162763358387
ELEMENTS-GBT,13.0,0,1.5505169700671046,0.6601810976163311
ELEMENTS-GBT,13.0,1,1.536978596442938,0.6023088028376277
ELEMENTS-GBT,13.0,2,1.4004377163923407,0.6330767769236819
ELEMENTS-GBT,13.0,3,1.4943345854164298,0.6813370577118015
ELEMENTS-GBT,13.0,4,1.5469370790382642,0.6077778773606344
ELEMENTS-GBT,13.0,5,1.4334314965511528,0.7241200928996804
ELEMENTS-GBT,13.0,6,1.4446329113185448,0.6095228522928524
ELEMENTS-GBT,13.0,7,1.454554358790695,0.7168240556238243
ELEMENTS-GBT,13.0,8,1.4025128663197788,0.6910947050639469
ELEMENTS-GBT,13.0,9,1.5176058151907728,0.7026172446844368
ELEMENTS-GBT,13.0,Test,1.3824940364421376,0.7872654891218878
ELEMENTS-GBT,13.5,0,1.5525182021744073,0.6590764989705042
ELEMENTS-GBT,13.5,1,1.5126464426594968,0.6187020143831949
ELEMENTS-GBT,13.5,2,1.4251413999522782,0.6160028559783202
ELEMENTS-GBT,13.5,3,1.5354382025119768,0.6590448962172072
ELEMENTS-GBT,13.5,4,1.5245875189912428,0.6224819944762451
ELEMENTS-GBT,13.5,5,1.4644202798802322,0.7096209046808016
ELEMENTS-GBT,13.5,6,1.4302171368389545,0.6196761874991555
ELEMENTS-GBT,13.5,7,1.4462544424375618,0.7206727035256373
ELEMENTS-GBT,13.5,8,1.3572560675682923,0.7146895673224847
ELEMENTS-GBT,13.5,9,1.5092527595355214,0.7065616924224822
ELEMENTS-GBT,13.5,Test,1.4074144259184416,0.7742773315360844
ELEMENTS-GBT,14.0,0,1.5564333305079696,0.6569059989692452
ELEMENTS-GBT,14.0,1,1.5084068371652706,0.6214878290332329
ELEMENTS-GBT,14.0,2,1.4336145917826433,0.6099661665170256
ELEMENTS-GBT,14.0,3,1.5028721205991418,0.6768165108692167
ELEMENTS-GBT,14.0,4,1.510267306175324,0.6316140685250915
ELEMENTS-GBT,14.0,5,1.464686109794971,0.7094938896350526
ELEMENTS-GBT,14.0,6,1.4273684887297238,0.6216510167177194
ELEMENTS-GBT,14.0,7,1.4529842692262542,0.7175553767280078
ELEMENTS-GBT,14.0,8,1.3540680151316389,0.716293742874351
ELEMENTS-GBT,14.0,9,1.5302742585798297,0.6965503530843951
ELEMENTS-GBT,14.0,Test,1.4504075007866883,0.7591785986318883
ELEMENTS-GBT,14.5,0,1.5905692715793516,0.6374294463957628
ELEMENTS-GBT,14.5,1,1.5049484351036655,0.6237453494813631
ELEMENTS-GBT,14.5,2,1.4121188349577565,0.625098691393087
ELEMENTS-GBT,14.5,3,1.511340600542897,0.6722768017852092
ELEMENTS-GBT,14.5,4,1.5283261588194874,0.6200613587542844
ELEMENTS-GBT,14.5,5,1.4839842374946175,0.7001491772939111
ELEMENTS-GBT,14.5,6,1.4067178019223086,0.6356688072685198
ELEMENTS-GBT,14.5,7,1.4510455321518883,0.7184562926250615
ELEMENTS-GBT,14.5,8,1.3414130025833766,0.7225895708904349
ELEMENTS-GBT,14.5,9,1.5429719295079518,0.6903646879427342
ELEMENTS-GBT,14.5,Test,1.4529337198655303,0.7581409804972046
ELEMENTS-GBT,15.0,0,1.58448608269028,0.6409748390067668
ELEMENTS-GBT,15.0,1,1.5200502693968398,0.6137877506130605
ELEMENTS-GBT,15.0,2,1.4140909752569923,0.6237350763631151
ELEMENTS-GBT,15.0,3,1.529577074518589,0.6623069118392353
ELEMENTS-GBT,15.0,4,1.5284464239128934,0.6199832358726449
ELEMENTS-GBT,15.0,5,1.5040016887629504,0.690190535808071
ELEMENTS-GBT,15.0,6,1.3995357544707712,0.6404251188557789
ELEMENTS-GBT,15.0,7,1.4374740987759471,0.7246981017181312
ELEMENTS-GBT,15.0,8,1.3382760050150704,0.7241326670621424
ELEMENTS-GBT,15.0,9,1.5450723528346797,0.6893311609126312
ELEMENTS-GBT,15.0,Test,1.4821652869324091,0.7444250487635864
ECIF-GBT,4.0,0,1.4887869825121582,0.692723755420769
ECIF-GBT,4.0,1,1.5176966104417775,0.6153568436644276
ECIF-GBT,4.0,2,1.4263146898781427,0.6151726109521825
ECIF-GBT,4.0,3,1.392808132229343,0.7311291140622013
ECIF-GBT,4.0,4,1.3995304766587184,0.6955918842188238
ECIF-GBT,4.0,5,1.4784389088417638,0.7028596664402107
ECIF-GBT,4.0,6,1.4696697375722123,0.5912232992072227
ECIF-GBT,4.0,7,1.491818496289309,0.6990047710674012
ECIF-GBT,4.0,8,1.4761895331323311,0.6490656578398554
ECIF-GBT,4.0,9,1.5189068227657525,0.7019989263864543
ECIF-GBT,4.0,Test,1.4416710608697132,0.7673902683179544
ECIF-GBT,4.5,0,1.4775093458016408,0.6983669773123593
ECIF-GBT,4.5,1,1.4271538805544512,0.6712584987908874
ECIF-GBT,4.5,2,1.3736982027351898,0.6507304720206651
ECIF-GBT,4.5,3,1.394380685318082,0.7304095788693701
ECIF-GBT,4.5,4,1.3330043170548491,0.7292132626006641
ECIF-GBT,4.5,5,1.4264652505729107,0.727297628581213
ECIF-GBT,4.5,6,1.411252743181968,0.6326344776354236
ECIF-GBT,4.5,7,1.443622586888319,0.7218842238009637
ECIF-GBT,4.5,8,1.384435920076508,0.7007076413644642
ECIF-GBT,4.5,9,1.5049224262141043,0.7085893838062892
ECIF-GBT,4.5,Test,1.3631777032527654,0.7951184144495477
ECIF-GBT,5.0,0,1.4279937960466942,0.722133816290146
ECIF-GBT,5.0,1,1.39134842730763,0.6912381854862379
ECIF-GBT,5.0,2,1.3840618960440252,0.6439859592405611
ECIF-GBT,5.0,3,1.3904442504545635,0.7322078735854268
ECIF-GBT,5.0,4,1.336585118962823,0.7274839706834391
ECIF-GBT,5.0,5,1.4045934892396208,0.7370860230994665
ECIF-GBT,5.0,6,1.3669466264950751,0.6612827450613301
ECIF-GBT,5.0,7,1.4001575868091762,0.7412957725496219
ECIF-GBT,5.0,8,1.371374660865318,0.7074957471377721
ECIF-GBT,5.0,9,1.4704383412938238,0.7243310646314678
ECIF-GBT,5.0,Test,1.3221927013225043,0.8114083151834629
ECIF-GBT,5.5,0,1.4152743115806852,0.7279862071505809
ECIF-GBT,5.5,1,1.4128540340883435,0.6793694492746601
ECIF-GBT,5.5,2,1.37398862027659,0.6505431125429237
ECIF-GBT,5.5,3,1.3889935894478502,0.7328681919573217
ECIF-GBT,5.5,4,1.3347802836761025,0.7283566805059836
ECIF-GBT,5.5,5,1.3667877535053663,0.7533591740870124
ECIF-GBT,5.5,6,1.4079057051970214,0.6348763259132698
ECIF-GBT,5.5,7,1.3878650306225342,0.7465886462876462
ECIF-GBT,5.5,8,1.3248950760762297,0.7306380125382297
ECIF-GBT,5.5,9,1.4840561809531259,0.7181993594038262
ECIF-GBT,5.5,Test,1.30662834306998,0.8164927146802405
ECIF-GBT,6.0,0,1.428113942147634,0.7220780587885578
ECIF-GBT,6.0,1,1.4094982701181256,0.6812471372606386
ECIF-GBT,6.0,2,1.358464832430715,0.6604288997220548
ECIF-GBT,6.0,3,1.3771707760490712,0.7382022287284846
ECIF-GBT,6.0,4,1.3413510347115751,0.7251687221312012
ECIF-GBT,6.0,5,1.3659185602176778,0.7537240169007237
ECIF-GBT,6.0,6,1.3569180233400937,0.6674737099714456
ECIF-GBT,6.0,7,1.3748303306497265,0.7521099542455391
ECIF-GBT,6.0,8,1.3044247511646558,0.7403551216833537
ECIF-GBT,6.0,9,1.4717367942347654,0.7237510801393362
ECIF-GBT,6.0,Test,1.2778492900028655,0.8288274508244307
ECIF-GBT,6.5,0,1.4277279613499183,0.7222571531082858
ECIF-GBT,6.5,1,1.3855901464899945,0.6943511998421021
ECIF-GBT,6.5,2,1.3742319502003202,0.6503860590284761
ECIF-GBT,6.5,3,1.3405046186614151,0.754222183557418
ECIF-GBT,6.5,4,1.3704041731666063,0.7107097073765715
ECIF-GBT,6.5,5,1.3304336885357653,0.7682765551416031
ECIF-GBT,6.5,6,1.3514844190705968,0.6707853168884373
ECIF-GBT,6.5,7,1.3718231368626024,0.7533706559912666
ECIF-GBT,6.5,8,1.3077548252547124,0.7387933241292031
ECIF-GBT,6.5,9,1.4901608763353935,0.7154150393946107
ECIF-GBT,6.5,Test,1.2762928966688971,0.8299118835794449
ECIF-GBT,7.0,0,1.3993329349686805,0.7351823407288526
ECIF-GBT,7.0,1,1.3880317952108874,0.6930344908756205
ECIF-GBT,7.0,2,1.3748752038444645,0.6499705641693202
ECIF-GBT,7.0,3,1.36014753442599,0.7457365171649916
ECIF-GBT,7.0,4,1.3599338314674738,0.7159899944499329
ECIF-GBT,7.0,5,1.338505426150853,0.7650240942640743
ECIF-GBT,7.0,6,1.3304337167852274,0.6833407233470784
ECIF-GBT,7.0,7,1.3616234560078735,0.7576106020714468
ECIF-GBT,7.0,8,1.293285011478388,0.7455271493832101
ECIF-GBT,7.0,9,1.4737528919786795,0.7228486043318917
ECIF-GBT,7.0,Test,1.2651965373620668,0.8308539104433643
ECIF-GBT,7.5,0,1.4136732793271352,0.7287158397039027
ECIF-GBT,7.5,1,1.3856584218200043,0.6943144463884363
ECIF-GBT,7.5,2,1.3330806136812372,0.6760480801463777
ECIF-GBT,7.5,3,1.3382798721681612,0.7551695260054336
ECIF-GBT,7.5,4,1.356929488516193,0.7174905025499199
ECIF-GBT,7.5,5,1.3394565870512984,0.7646386190844922
ECIF-GBT,7.5,6,1.3470911703416926,0.6734413020758345
ECIF-GBT,7.5,7,1.335285271654094,0.7683071389974236
ECIF-GBT,7.5,8,1.2721014253291851,0.7551442959080477
ECIF-GBT,7.5,9,1.4366404057383446,0.7390912610919537
ECIF-GBT,7.5,Test,1.3097019224294866,0.8156021092101851
ECIF-GBT,8.0,0,1.4119083842759894,0.7295183478008809
ECIF-GBT,8.0,1,1.39000274125805,0.6919680952630355
ECIF-GBT,8.0,2,1.3504480412596678,0.6654332929380906
ECIF-GBT,8.0,3,1.3425163989314737,0.7533631435936209
ECIF-GBT,8.0,4,1.3397707973806128,0.7259381223603614
ECIF-GBT,8.0,5,1.3432772422055368,0.7630855020279894
ECIF-GBT,8.0,6,1.3449294978715682,0.6747411644328318
ECIF-GBT,8.0,7,1.3099625471054628,0.7782595972832088
ECIF-GBT,8.0,8,1.264143283449445,0.7586851290636186
ECIF-GBT,8.0,9,1.4376313507784528,0.7386675316039789
ECIF-GBT,8.0,Test,1.2867900930673597,0.8242270694560001
ECIF-GBT,8.5,0,1.4188781780852808,0.7263381184178113
ECIF-GBT,8.5,1,1.3974480037681336,0.6879111167986662
ECIF-GBT,8.5,2,1.3713372962641943,0.6522501200326056
ECIF-GBT,8.5,3,1.3617672381412966,0.7450269524517021
ECIF-GBT,8.5,4,1.353507418665269,0.7191918000583073
ECIF-GBT,8.5,5,1.3429413644577497,0.763222342368913
ECIF-GBT,8.5,6,1.3496608332412596,0.6718901097694379
ECIF-GBT,8.5,7,1.3093188549013084,0.7785084593663445
ECIF-GBT,8.5,8,1.2779921586608247,0.7524981932601963
ECIF-GBT,8.5,9,1.4342198917607611,0.7401240298963692
ECIF-GBT,8.5,Test,1.2685878840097458,0.8315436015467779
ECIF-GBT,9.0,0,1.4132637031024455,0.7289022444938306
ECIF-GBT,9.0,1,1.3936645600467614,0.6899784323949646
ECIF-GBT,9.0,2,1.3777546728266317,0.6481049816614074
ECIF-GBT,9.0,3,1.3682340608031558,0.7421787331905694
ECIF-GBT,9.0,4,1.335630633737642,0.7279457796038256
ECIF-GBT,9.0,5,1.340272786279025,0.7643074661229593
ECIF-GBT,9.0,6,1.3385788108715064,0.6785335757831346
ECIF-GBT,9.0,7,1.3105578581514763,0.7780292603851785
ECIF-GBT,9.0,8,1.2696302222009896,0.7562479691677996
ECIF-GBT,9.0,9,1.4267009708194631,0.743311949787371
ECIF-GBT,9.0,Test,1.2727382801178728,0.8297016112072096
ECIF-GBT,9.5,0,1.4207823485044386,0.7254641117833343
ECIF-GBT,9.5,1,1.375481744919514,0.6997515506746032
ECIF-GBT,9.5,2,1.3899154999174297,0.6401224784871257
ECIF-GBT,9.5,3,1.3610138041900417,0.7453572081571472
ECIF-GBT,9.5,4,1.32811760070033,0.7315591770627384
ECIF-GBT,9.5,5,1.332904163155094,0.7672846429532418
ECIF-GBT,9.5,6,1.3391494449717516,0.6781944122128243
ECIF-GBT,9.5,7,1.2979108521769291,0.7828856816546724
ECIF-GBT,9.5,8,1.2763974048522972,0.7532166781077674
ECIF-GBT,9.5,9,1.4151405117446216,0.7481545239357921
ECIF-GBT,9.5,Test,1.2619410553344086,0.8347905270399836
ECIF-GBT,10.0,0,1.4168598499230591,0.7272620990286146
ECIF-GBT,10.0,1,1.3705863087288503,0.7023378782623442
ECIF-GBT,10.0,2,1.3715616073034982,0.6521060019507979
ECIF-GBT,10.0,3,1.360067207312601,0.7457716675721866
ECIF-GBT,10.0,4,1.3114209990287324,0.7394541804921997
ECIF-GBT,10.0,5,1.351581037839925,0.7596836751829357
ECIF-GBT,10.0,6,1.3384931275743142,0.6785844756146884
ECIF-GBT,10.0,7,1.3021608837104466,0.7812622953397812
ECIF-GBT,10.0,8,1.2762365194480672,0.7532890740063019
ECIF-GBT,10.0,9,1.416447712643765,0.7476104926085863
ECIF-GBT,10.0,Test,1.2615089297907929,0.8329987566299222
ECIF-GBT,10.5,0,1.4309568965307828,0.7207560682376469
ECIF-GBT,10.5,1,1.3705813594924718,0.7023404835366844
ECIF-GBT,10.5,2,1.4007318319708333,0.6328779416375416
ECIF-GBT,10.5,3,1.3758420792469817,0.7387964451841833
ECIF-GBT,10.5,4,1.3394746151955206,0.7260821386400561
ECIF-GBT,10.5,5,1.3652791678999476,0.7539921402686299
ECIF-GBT,10.5,6,1.3449225890392955,0.6747453115114842
ECIF-GBT,10.5,7,1.286873300814427,0.7870614291879889
ECIF-GBT,10.5,8,1.272030839320748,0.7551758727622345
ECIF-GBT,10.5,9,1.4276590910338909,0.742907410514576
ECIF-GBT,10.5,Test,1.2510341392962359,0.8385086817077879
ECIF-GBT,11.0,0,1.4127188939360389,0.7291500384683457
ECIF-GBT,11.0,1,1.3687531605468832,0.7033015431966849
ECIF-GBT,11.0,2,1.3870213802380364,0.6420375916995816
ECIF-GBT,11.0,3,1.3647828308002945,0.7437018140941314
ECIF-GBT,11.0,4,1.3057625123460894,0.7420882862320152
ECIF-GBT,11.0,5,1.3494396291121478,0.7605644131289634
ECIF-GBT,11.0,6,1.343189560231348,0.6757840994051685
ECIF-GBT,11.0,7,1.279245326191944,0.7899136515019679
ECIF-GBT,11.0,8,1.2967318111940531,0.7439354222731978
ECIF-GBT,11.0,9,1.425143580996075,0.7439684655645534
ECIF-GBT,11.0,Test,1.2648403707346318,0.8351451379937382
ECIF-GBT,11.5,0,1.410528131409834,0.7301446446005173
ECIF-GBT,11.5,1,1.3739122483366943,0.7005827825223903
ECIF-GBT,11.5,2,1.395280891156612,0.6365461843828173
ECIF-GBT,11.5,3,1.348268393135121,0.7508944576721506
ECIF-GBT,11.5,4,1.314038456605965,0.7382286713098148
ECIF-GBT,11.5,5,1.348246080953531,0.7610542586800966
ECIF-GBT,11.5,6,1.3360566624248502,0.6800288932009857
ECIF-GBT,11.5,7,1.292932048864398,0.7847764391041816
ECIF-GBT,11.5,8,1.297628035508985,0.7435202938540412
ECIF-GBT,11.5,9,1.4273526368894296,0.7430368556457334
ECIF-GBT,11.5,Test,1.2806360339755907,0.8289731836743228
ECIF-GBT,12.0,0,1.4312534665850187,0.7206178701189417
ECIF-GBT,12.0,1,1.3700727112317024,0.7026081339396839
ECIF-GBT,12.0,2,1.394682632298878,0.6369466316818921
ECIF-GBT,12.0,3,1.3629240261446072,0.7445192517693061
ECIF-GBT,12.0,4,1.3203387973670888,0.7352603703497519
ECIF-GBT,12.0,5,1.3399524473472348,0.7644374769974851
ECIF-GBT,12.0,6,1.3388073254791444,0.6783977929533197
ECIF-GBT,12.0,7,1.2868461510507945,0.7870716293731012
ECIF-GBT,12.0,8,1.3071479456463015,0.7390784922000064
ECIF-GBT,12.0,9,1.4222247522523463,0.7451954092154569
ECIF-GBT,12.0,Test,1.2824241762297648,0.828557698701583
ECIF-GBT,12.5,0,1.4246961942343634,0.7236606656043524
ECIF-GBT,12.5,1,1.361600223474028,0.707036937624121
ECIF-GBT,12.5,2,1.3910391006844558,0.6393763386246042
ECIF-GBT,12.5,3,1.3771300014937358,0.7382204794707842
ECIF-GBT,12.5,4,1.3097267683193676,0.7402450474711587
ECIF-GBT,12.5,5,1.3421743406726585,0.7635346162252666
ECIF-GBT,12.5,6,1.341752131294502,0.6766434788942176
ECIF-GBT,12.5,7,1.3109260494653538,0.7778867137959001
ECIF-GBT,12.5,8,1.3025747856830414,0.7412196129094423
ECIF-GBT,12.5,9,1.4246673386218731,0.7441689662606321
ECIF-GBT,12.5,Test,1.286166485426054,0.8294261660654227
ECIF-GBT,13.0,0,1.424277643289356,0.7238539798109245
ECIF-GBT,13.0,1,1.3612919338258145,0.7071970499146047
ECIF-GBT,13.0,2,1.3899499979592809,0.6400995915791328
ECIF-GBT,13.0,3,1.3791422097796862,0.7373186281077825
ECIF-GBT,13.0,4,1.3121253041751195,0.7391248606602366
ECIF-GBT,13.0,5,1.337978560020449,0.7652374149512216
ECIF-GBT,13.0,6,1.3442296904250166,0.6751609916017649
ECIF-GBT,13.0,7,1.3170038561402888,0.7755240791082051
ECIF-GBT,13.0,8,1.3159212635751816,0.7349322703415948
ECIF-GBT,13.0,9,1.4476789553924587,0.7343407525451678
ECIF-GBT,13.0,Test,1.2730801543998749,0.8322989512633172
ECIF-GBT,13.5,0,1.427463618850409,0.7223797539608909
ECIF-GBT,13.5,1,1.3714787325278093,0.70186779506355
ECIF-GBT,13.5,2,1.41224628977277,0.6250107115322182
ECIF-GBT,13.5,3,1.3701503194219657,0.7413300432372829
ECIF-GBT,13.5,4,1.3218887854152341,0.7345260980206871
ECIF-GBT,13.5,5,1.3386685038054429,0.7649580373344398
ECIF-GBT,13.5,6,1.3516787980587428,0.6706673598146886
ECIF-GBT,13.5,7,1.313960571048269,0.7767093641772989
ECIF-GBT,13.5,8,1.3211827307251405,0.7324210837437791
ECIF-GBT,13.5,9,1.4415778148725915,0.7369746946052046
ECIF-GBT,13.5,Test,1.2586101440363593,0.8386071213185424
ECIF-GBT,14.0,0,1.452630338999202,0.7105092081459006
ECIF-GBT,14.0,1,1.3710174611448551,0.7021108467292612
ECIF-GBT,14.0,2,1.4220652957328956,0.6181710487275606
ECIF-GBT,14.0,3,1.3871208697521218,0.7337187285236673
ECIF-GBT,14.0,4,1.3287498023260886,0.7312565911595531
ECIF-GBT,14.0,5,1.3489054045020403,0.7607837574799774
ECIF-GBT,14.0,6,1.3684147953513768,0.6603676801864515
ECIF-GBT,14.0,7,1.3326550100638943,0.7693558024553531
ECIF-GBT,14.0,8,1.331547965225654,0.7274190505461114
ECIF-GBT,14.0,9,1.4388436600965695,0.7381484178695052
ECIF-GBT,14.0,Test,1.2773154962863529,0.8322621572019643
ECIF-GBT,14.5,0,1.4459725773274357,0.7136889838685031
ECIF-GBT,14.5,1,1.3955840031785751,0.6889311031030598
ECIF-GBT,14.5,2,1.4144223318135174,0.6235054838221744
ECIF-GBT,14.5,3,1.3781217175227949,0.7377763047332336
ECIF-GBT,14.5,4,1.3246857059933983,0.733197073660246
ECIF-GBT,14.5,5,1.3537115480120492,0.7588050169339877
ECIF-GBT,14.5,6,1.356614654318942,0.6676593875588158
ECIF-GBT,14.5,7,1.3276160216939483,0.7713550673030494
ECIF-GBT,14.5,8,1.343278469737925,0.7216686619008039
ECIF-GBT,14.5,9,1.4502824183729082,0.7332105258551147
ECIF-GBT,14.5,Test,1.2681614019979248,0.8363788772798512
ECIF-GBT,15.0,0,1.462105019670161,0.7059339615512159
ECIF-GBT,15.0,1,1.4048776101935978,0.6838168799823809
ECIF-GBT,15.0,2,1.4176125588717905,0.6212879149197593
ECIF-GBT,15.0,3,1.3902318591618918,0.7323046310947419
ECIF-GBT,15.0,4,1.347665791974009,0.7220768552634775
ECIF-GBT,15.0,5,1.3635489960378084,0.7547165657790346
ECIF-GBT,15.0,6,1.3451439506659173,0.6746124142535265
ECIF-GBT,15.0,7,1.3297877762716812,0.7704949683935859
ECIF-GBT,15.0,8,1.3361388962992975,0.7251799713791354
ECIF-GBT,15.0,9,1.4654004596517467,0.7265721405591002
ECIF-GBT,15.0,Test,1.270536966137084,0.8356667944769846
ECIF::LD-GBT,4.0,0,1.4247703344857168,0.7236264114792488
ECIF::LD-GBT,4.0,1,1.442419505931896,0.6623982806037216
ECIF::LD-GBT,4.0,2,1.3500822416685452,0.6656600380666381
ECIF::LD-GBT,4.0,3,1.3652527419047502,0.7434948446354531
ECIF::LD-GBT,4.0,4,1.3980630837756978,0.6963690556275616
ECIF::LD-GBT,4.0,5,1.4008272724387087,0.7387433221437673
ECIF::LD-GBT,4.0,6,1.3784391081264566,0.6540591014014884
ECIF::LD-GBT,4.0,7,1.3809905224751708,0.7495121477314431
ECIF::LD-GBT,4.0,8,1.419136240798368,0.6820228932112238
ECIF::LD-GBT,4.0,9,1.4447522222122513,0.7356068267561954
ECIF::LD-GBT,4.0,Test,1.3001193367528492,0.8278475100480351
ECIF::LD-GBT,4.5,0,1.4326844358290176,0.7199502797880248
ECIF::LD-GBT,4.5,1,1.395246011761608,0.689115745586171
ECIF::LD-GBT,4.5,2,1.350646438381627,0.6653102561517515
ECIF::LD-GBT,4.5,3,1.3610061807313585,0.7453605480965451
ECIF::LD-GBT,4.5,4,1.3921702493416963,0.6994731953233116
ECIF::LD-GBT,4.5,5,1.4065853592159092,0.7362062022218396
ECIF::LD-GBT,4.5,6,1.37161478773616,0.6583653990465523
ECIF::LD-GBT,4.5,7,1.3585223525975532,0.7588887715205255
ECIF::LD-GBT,4.5,8,1.4077898185759097,0.6882394405356183
ECIF::LD-GBT,4.5,9,1.46966907818333,0.7246742138244328
ECIF::LD-GBT,4.5,Test,1.287535755050898,0.8272968695481256
ECIF::LD-GBT,5.0,0,1.392046828325728,0.7384211379719806
ECIF::LD-GBT,5.0,1,1.3904815903361971,0.691708533294196
ECIF::LD-GBT,5.0,2,1.3563882876395603,0.6617316394450761
ECIF::LD-GBT,5.0,3,1.3601777199903131,0.7457233072742846
ECIF::LD-GBT,5.0,4,1.3854774700504462,0.7029663061755163
ECIF::LD-GBT,5.0,5,1.3947374087541262,0.7414059183462254
ECIF::LD-GBT,5.0,6,1.350668462645924,0.6712800613834148
ECIF::LD-GBT,5.0,7,1.3436339014645815,0.7649553200811892
ECIF::LD-GBT,5.0,8,1.3702458338318624,0.708076354206358
ECIF::LD-GBT,5.0,9,1.4302371944327723,0.74181643260445
ECIF::LD-GBT,5.0,Test,1.2638170799404729,0.8358658154334675
ECIF::LD-GBT,5.5,0,1.4040483014867997,0.733069596203373
ECIF::LD-GBT,5.5,1,1.4142055697526639,0.6786104774003117
ECIF::LD-GBT,5.5,2,1.3378073981685754,0.6731892567009309
ECIF::LD-GBT,5.5,3,1.3758790314045468,0.7387799337450489
ECIF::LD-GBT,5.5,4,1.3760312888656079,0.7078387688267193
ECIF::LD-GBT,5.5,5,1.3719045555981515,0.7512030914869381
ECIF::LD-GBT,5.5,6,1.3626243387917272,0.6639636979000091
ECIF::LD-GBT,5.5,7,1.3422991110238232,0.7654936043149232
ECIF::LD-GBT,5.5,8,1.3684794934436662,0.7089829515146636
ECIF::LD-GBT,5.5,9,1.4461275223583507,0.7350124769880206
ECIF::LD-GBT,5.5,Test,1.25497967875612,0.837819756495789
ECIF::LD-GBT,6.0,0,1.3989665025258566,0.7353459713814459
ECIF::LD-GBT,6.0,1,1.3877432272135688,0.6931903582811999
ECIF::LD-GBT,6.0,2,1.3337812415972592,0.6756257323206009
ECIF::LD-GBT,6.0,3,1.3606784336725508,0.7455041066367565
ECIF::LD-GBT,6.0,4,1.3826669604071362,0.7044230138571695
ECIF::LD-GBT,6.0,5,1.3566247634868993,0.7575996635987271
ECIF::LD-GBT,6.0,6,1.336264816868298,0.6799057149245864
ECIF::LD-GBT,6.0,7,1.3194907476451263,0.7745521089841457
ECIF::LD-GBT,6.0,8,1.327970351790904,0.7291538279380028
ECIF::LD-GBT,6.0,9,1.4333859768420285,0.7404791026798901
ECIF::LD-GBT,6.0,Test,1.2517061686336943,0.8407862908038133
ECIF::LD-GBT,6.5,0,1.4054098615476072,0.7324570828040741
ECIF::LD-GBT,6.5,1,1.3935512046108398,0.6900401891618835
ECIF::LD-GBT,6.5,2,1.339560852971441,0.6721230687518779
ECIF::LD-GBT,6.5,3,1.3370644195463517,0.7556859250729949
ECIF::LD-GBT,6.5,4,1.388549810697822,0.7013670327386442
ECIF::LD-GBT,6.5,5,1.3359446271042448,0.7660595815321055
ECIF::LD-GBT,6.5,6,1.3340081264837822,0.6812389327579031
ECIF::LD-GBT,6.5,7,1.3064956849064626,0.7795975630026392
ECIF::LD-GBT,6.5,8,1.3186859929342158,0.7336150448141207
ECIF::LD-GBT,6.5,9,1.443907780577902,0.7359712428959259
ECIF::LD-GBT,6.5,Test,1.2343796885840117,0.8461187421097541
ECIF::LD-GBT,7.0,0,1.3949842470278286,0.7371191512826569
ECIF::LD-GBT,7.0,1,1.3948489710890493,0.6893325260145595
ECIF::LD-GBT,7.0,2,1.3304763236932298,0.6776137325686192
ECIF::LD-GBT,7.0,3,1.3276476755974922,0.7596590314933935
ECIF::LD-GBT,7.0,4,1.3747408469007767,0.7084992174309788
ECIF::LD-GBT,7.0,5,1.3351924872890977,0.7663630753819465
ECIF::LD-GBT,7.0,6,1.326897609639073,0.6854081262242883
ECIF::LD-GBT,7.0,7,1.3037414799388471,0.7806563367995863
ECIF::LD-GBT,7.0,8,1.3157969125527182,0.7349913956654488
ECIF::LD-GBT,7.0,9,1.4386856947113011,0.7382161045067085
ECIF::LD-GBT,7.0,Test,1.2421327695866649,0.8430457714558126
ECIF::LD-GBT,7.5,0,1.3957077202896837,0.7367977028206003
ECIF::LD-GBT,7.5,1,1.3928932198065191,0.6903984552471691
ECIF::LD-GBT,7.5,2,1.3231287455494336,0.6819952111650043
ECIF::LD-GBT,7.5,3,1.3334778153108322,0.7572049536848733
ECIF::LD-GBT,7.5,4,1.366376850024933,0.7127501488352946
ECIF::LD-GBT,7.5,5,1.3338056365779112,0.7669219170696667
ECIF::LD-GBT,7.5,6,1.3268396797283002,0.6854418975883766
ECIF::LD-GBT,7.5,7,1.3021205916656005,0.7812777264905935
ECIF::LD-GBT,7.5,8,1.3029752031419972,0.7410326868475834
ECIF::LD-GBT,7.5,9,1.4206739548718872,0.7458454517040564
